video_id,title,publish_date,year,month,title_length
_JAN0cHiNHw,How Netflix Recommendation works,2024-11-11 14:30:15+00:00,2024,11,32
JYN6O5Gbxlc,"Large Action Models Explained: AI That Acts, Not Just Talks!",2024-11-10 15:11:58+00:00,2024,11,60
QxfYZpE9ch8,Network Topology Explained in Seconds!,2024-11-10 06:30:10+00:00,2024,11,38
mhJaoyx-afs,How Terraform Works?,2024-11-09 05:00:35+00:00,2024,11,20
7MXV7RfNtv0,System Design Global Payment Processing | Paypal,2024-11-08 08:00:09+00:00,2024,11,48
Ko1_bJ44958,Service Decomposition Patterns and Netflix Microservices,2024-11-08 05:00:14+00:00,2024,11,56
o8J0Xfjwwe0,Service Decomposition by Usecase Microservices Pattern,2024-11-06 13:22:37+00:00,2024,11,55
F318zw_HKDw,Inside AWS Architecture: Journey of a Web Request,2024-11-05 17:30:34+00:00,2024,11,49
0YCpmGZtTPs,Kubernetes Use Cases: When to Choose Kubernetes,2024-11-05 05:00:00+00:00,2024,11,47
LsHa1o9JN-k,Types of Service Decomposition Explained,2024-11-04 05:00:23+00:00,2024,11,40
fGjCWRSEXSQ,"Kubernetes Alternatives: Docker Swarm, AWS Fargate &amp; ECS Explained",2024-11-03 04:38:46+00:00,2024,11,70
2b2jcfLMkfc,Kubernetes Explained: Pods &amp; Control Plane,2024-11-02 04:00:02+00:00,2024,11,46
xJA8tP74KD0,"API Authentication: JWT, OAuth2, and More",2024-11-01 15:01:12+00:00,2024,11,41
aei5tsd3L0s,How Spotify Uses Service Decomposition for Scalability,2024-11-01 04:00:03+00:00,2024,11,54
Et-dfMyW3qc,"Docker, Clusters &amp; Kubernetes: What&#39;s the Difference?",2024-10-31 04:00:18+00:00,2024,10,61
9-n5oJG4XMY,Service Decomposition: Simplifying Monolith to Microservices Transition,2024-10-30 04:03:06+00:00,2024,10,71
j-VASLQbDik,Ring Network Topology,2024-10-26 04:00:36+00:00,2024,10,21
QDiPjMWeVC0,Stateful vs Stateless Architecture Explained with Real-World Examples,2024-10-24 18:01:02+00:00,2024,10,69
vRtZ2wSj91w,Idempotency Key in Payments Systems like Paypal,2024-10-23 04:08:15+00:00,2024,10,47
xv0Be4QfkH0,Web Application Architecture: Full Request-Response Lifecycle,2024-10-22 16:00:59+00:00,2024,10,61
9QpAjiJ0kPk,Set Up OpenAI API Key and Build LLM Models with VS Code,2024-10-22 04:00:08+00:00,2024,10,55
q81-wDiJRN0,Database Per Service Pattern,2024-10-21 04:00:41+00:00,2024,10,28
w8ZdjK3nbO8,Service Discovery Benefits,2024-10-20 04:00:45+00:00,2024,10,26
JMXh_6N9PAk,Netflix Eureka Service Discovery,2024-10-19 04:00:13+00:00,2024,10,32
uwKLX9UJ2Xw,Service Discovery: Server Side Discovery,2024-10-18 04:00:44+00:00,2024,10,40
2I3-lbnMXec,Bulkhead Pattern Explained: Resilience in Microservices Architecture,2024-10-17 14:15:51+00:00,2024,10,68
Up3nZJtzfdc,Service Discovery Registration Patterns,2024-10-17 04:00:17+00:00,2024,10,39
RfPNuaj5Ax0,Top 5 Microservices Resilience Patterns,2024-10-16 12:00:37+00:00,2024,10,39
XH5QBurZ9OU,Service Discovery using Netflix Eureka,2024-10-16 04:00:34+00:00,2024,10,38
me_FwTx3ZEw,Health Monitoring in Microservice explained with Spring Boot,2024-10-14 17:33:52+00:00,2024,10,60
9yAFa60v7tE,Service Discovery Explained with code example,2024-10-14 05:20:37+00:00,2024,10,45
126ALse1rWA,Top 9 Software Architecture Patterns Every Developer Must Know!,2024-10-11 17:00:01+00:00,2024,10,63
YrCjrJLON6g,Database Per Service Explained | Credit Card App example,2024-10-10 04:14:16+00:00,2024,10,56
_iqNjvaUVsM,Service Mesh Explained with example: Why You Need It for Microservice,2024-10-09 04:00:33+00:00,2024,10,69
Ewf1A8UwXW0,Netflix’s Service Mesh: Managing Millions of Microservices,2024-10-08 04:00:11+00:00,2024,10,58
gbf-DIpFFoI,Serverless Computing with AWS Lambda Explained,2024-10-07 12:00:54+00:00,2024,10,46
EZctFC4daPw,What is a Service Mesh? Simplifying Microservices Communication,2024-10-07 04:00:12+00:00,2024,10,63
t-tTh94NI78,BFF Pattern: Optimizing Microservices for Mobile vs Desktop,2024-10-06 04:00:47+00:00,2024,10,59
uWmZZyaHFEY,What is mTLS? Secure Your Microservices from MITM Attacks,2024-10-05 16:30:13+00:00,2024,10,57
zMY_A9G1vyE,Event-Driven System Design,2024-10-04 04:00:49+00:00,2024,10,26
3Lzubtz9SUY,CPU Core and Concurrency Explained for Beginners | Multithreading,2024-10-03 04:00:04+00:00,2024,10,65
E4JEEcGbjIk,Concurrency vs Parallelism in Multicore CPU,2024-10-02 04:00:08+00:00,2024,10,43
Dwufy7QtZR0,From Zero to Kubernetes Hero | Docker and Container,2024-10-01 13:00:24+00:00,2024,10,51
letG8Q1w3xQ,Concurrency Node JS vs Java vs SQL,2024-10-01 04:00:38+00:00,2024,10,34
kxKqp1HEN_8,Scalability and Event-Driven Architecture,2024-09-30 04:00:37+00:00,2024,9,41
6DQzFUDkQB8,Netflix &amp; Spotify’s Secrets to Scaling: Master Service Decomposition,2024-09-29 12:00:06+00:00,2024,9,72
Ix4CLPCziQk,Netflix Event-Driven Architecture and Service Mesh,2024-09-29 04:00:17+00:00,2024,9,50
-yX-2LChou0,Uber Event-Driven Architecture,2024-09-28 04:00:00+00:00,2024,9,30
W8YLcfXNnZo,Netflix Event-Driven Architecture,2024-09-27 04:00:33+00:00,2024,9,33
DpuQ3-7e-rY,Master Microservices Strangler Pattern by Top AWS Experts,2024-09-26 13:00:23+00:00,2024,9,57
TRb9L-5bWgM,Event-Driven Architecture,2024-09-26 04:00:30+00:00,2024,9,25
hkXijFYZ4jA,Concurrency and CPU Core Explained for Beginners | Multithreading,2024-09-25 04:58:51+00:00,2024,9,65
wIDh8MlkSoA,Netlflix Microservices BFF Pattern,2024-09-24 04:00:46+00:00,2024,9,34
DKQLhy9bgdk,Ultimate Guide to Database Per Service pattern in Microservices,2024-09-23 12:00:23+00:00,2024,9,63
N8tV6j0iy_g,Types of BFF Patterns in Microservices,2024-09-23 04:00:13+00:00,2024,9,39
zalmfGCr6vQ,Concurrency Explained in Java,2024-09-22 04:00:45+00:00,2024,9,29
ecuEkmFs5Vk,Master Service Discovery in Microservices | Eureka and Java Spring Boot,2024-09-21 16:06:18+00:00,2024,9,71
iDJvRLQAL0I,Sidecar Proxy example in Service Mesh Architecture,2024-09-21 04:00:26+00:00,2024,9,50
X5LxprTgMQQ,Service Mesh Architecture and Sidecar,2024-09-20 04:00:23+00:00,2024,9,37
FMxUYhYDiys,Sidecar Pattern in Service Mesh Architecture,2024-09-19 04:00:18+00:00,2024,9,44
hrvx8Nv9eQA,Unlock the Power of Event-Driven Architecture: How Netflix &amp; Uber Handle Billions of Events,2024-09-18 12:00:50+00:00,2024,9,95
v-6g06IEV90,Sidecar Logging and Tracing in Microservices,2024-09-18 04:00:42+00:00,2024,9,44
z9wuLNJdiqQ,Sidecar Pattern in Microservices,2024-09-17 04:00:45+00:00,2024,9,32
xuOJF3w4vQQ,Service Mesh Explained | Sidecar Proxy &amp; Microservices Communication,2024-09-16 12:01:09+00:00,2024,9,72
Gp5Et_nc_Kw,Unlocking Netflix&#39;s Data Mesh Strategy,2024-09-16 04:00:12+00:00,2024,9,42
Gp_V4oEDrNo,Evolution of Data Mesh Architecture: OLAP vs OLTP,2024-09-15 04:00:09+00:00,2024,9,49
IAbZJt7nY6E,Data Mesh: Revolutionizing Data Architecture,2024-09-14 04:00:10+00:00,2024,9,44
Pmzrogq4W4I,Expert Guide: Backend for Frontend (BFF) in Microservices,2024-09-13 12:00:24+00:00,2024,9,57
s7uk69rMHFQ,EventSourcing and CQRS,2024-09-13 04:00:45+00:00,2024,9,22
mmguq4BHVCc,Mastering Laplace Smoothing in Naive Bayes: Avoiding Overfitting,2024-09-12 12:01:01+00:00,2024,9,64
h-zpahPej4U,EventSourcing explained in Microservices,2024-09-11 04:00:27+00:00,2024,9,40
hz1qw-WbXk8,Accuracy in Machine Learning,2024-09-10 04:00:25+00:00,2024,9,28
67Ekk-rM5dE,Precision vs Recall in Machine Learning,2024-09-09 04:00:05+00:00,2024,9,39
vWZIgHQn_oo,Confusion Matrix application in Machine Learning,2024-09-08 04:28:31+00:00,2024,9,48
-cv9CKYwwfw,Confusion Matrix in Machine Learning,2024-09-07 04:00:00+00:00,2024,9,36
Rhy6IDW4j3k,Probability Distribution in Machine Learning,2024-09-06 04:00:31+00:00,2024,9,44
sh2nwXJLDkE,Sidecar Pattern in Microservices,2024-09-05 16:00:49+00:00,2024,9,32
znuZRn94SQk,Basics Probability in Machine Learning,2024-09-05 04:00:42+00:00,2024,9,38
nzs8LB8Il-s,"Precision, Recall, Confusion Matrix | Model Evaluation in ML",2024-09-04 16:00:52+00:00,2024,9,60
2henXbwXVQw,Quadratics and Derivatives in Machine Learning,2024-09-04 04:00:04+00:00,2024,9,46
ID-_ic1fLkY,Master Event Sourcing in Just 10 Minutes,2024-09-03 16:00:15+00:00,2024,9,40
13vkP6cVa4U,CQRS Pattern vs CRUD in Microservices,2024-09-03 04:00:01+00:00,2024,9,37
80_RUmj-4B0,Scattered Plots &amp; Line Graphs in Machine Learning,2024-09-01 04:00:04+00:00,2024,9,53
5FSDB4ne45M,Polynomials equations simplified in Machine Learning,2024-08-31 16:00:04+00:00,2024,8,52
UADHHrm436M,Supervised Learning #ai #machinelearning,2024-08-29 04:00:30+00:00,2024,8,41
SvjdJoNPcHs,Mastering CQRS in Just 5 Minutes,2024-08-28 10:00:27+00:00,2024,8,32
j1PbS83HRwc,Supercharging Google BERT Model with Hugging Face,2024-08-28 04:00:27+00:00,2024,8,49
cdm_9YLCNlU,Mastering Elasticsearch: CAP Theorem Explained,2024-08-27 04:00:32+00:00,2024,8,46
kqbPw03jw90,What is Elasticsearch? #systemdesign #elasticsearch,2024-08-26 04:00:36+00:00,2024,8,51
pYnX5pgZ5tU,Level Up with Bytemonk! Exciting times ahead,2024-08-24 04:00:41+00:00,2024,8,44
exP5T6IgQHs,Transformer Architecture: Encoder explained #ai #llm,2024-08-23 10:00:44+00:00,2024,8,52
oKzXV0-0qHQ,Transformer Architecture: Multi Headed Attention explained #ai #llm,2024-08-22 10:01:00+00:00,2024,8,67
RUuhax5r1RA,Transformer Architecture: Attention is all you need #ai #llm,2024-08-21 10:30:08+00:00,2024,8,61
6k6-OeWZTYY,Elasticsearch in 10 minutes: The Ultimate Search &amp; Analytics Engine?,2024-08-21 10:00:05+00:00,2024,8,72
G2WXzbeYiGk,Essential Guide to Transformer Attention,2024-08-20 10:00:13+00:00,2024,8,40
GQXn_1HONBY,Machine Learning: Features and Labels,2024-08-19 10:00:14+00:00,2024,8,37
F7pN7wAHpP0,Greedy Sampling in Language Models #ai #llm #sampling,2024-08-19 04:00:17+00:00,2024,8,53
04K490hWRoQ,Traditional Search vs Semantic Search #ai #llm,2024-08-18 10:00:00+00:00,2024,8,47
jRfIqQu_mcY,Large Language Models Explained #ai #llm,2024-08-17 10:00:43+00:00,2024,8,40
6bGvO18yAH0,What is DNS?,2024-08-15 04:00:07+00:00,2024,8,12
ZYuu8sWUQww,The Ultimate Guide to Multi-Tenancy in 5 minutes,2024-08-14 10:00:38+00:00,2024,8,48
HJncmDD47kQ,The power of Nvidia GPUs for AI and LLM,2024-08-14 04:00:17+00:00,2024,8,39
GQnEuz6hj5k,🚀 GitHub Models: The Future of AI Development | Game-Changing Update!,2024-08-12 10:00:25+00:00,2024,8,70
0d6tBMxFCt4,Vector Database: A Must-Know Guide,2024-08-12 04:00:00+00:00,2024,8,34
vWKmH0BvqQo,Nvidia&#39;s AI Dominance: The Tech Behind Their Surge,2024-08-08 10:01:08+00:00,2024,8,54
UzZRN--atqY,Master Machine Learning: 5 Essential Tips for Beginners in 2024,2024-08-05 10:00:28+00:00,2024,8,63
XwYY0lCGWW8,Transformer Architecture Explained &#39;Attention Is All You Need&#39;,2024-08-02 10:00:36+00:00,2024,8,71
hNLhcSm0CDo,The Evolution of Gen AI with RNNs (2024),2024-07-31 10:00:47+00:00,2024,7,40
yBY5GJtmhg0,"Network Topology Explained: Star, Tree, Mesh",2024-07-30 04:00:40+00:00,2024,7,44
Fm42RGGwpyo,Windows Blue Screen of Death: Crowdstrike Kernel Panic explained,2024-07-27 04:00:10+00:00,2024,7,64
TPYBYSyDRH4,Vector Database: A Must-Know Guide,2024-07-24 16:00:23+00:00,2024,7,34
Lsd80uR9Shs,DNS: The Hidden Engine of the Internet | Computer Networks,2024-07-22 10:00:15+00:00,2024,7,58
4znRDbg0SYA,Network Topology Explained | Computer Networks,2024-07-18 08:00:03+00:00,2024,7,46
jQ6_XhsMwws,Essential Network Protocols | Computer Networks,2024-07-16 10:41:24+00:00,2024,7,47
7G4g6B78zxM,Data Mesh Architecture - Netflix,2024-07-12 08:00:02+00:00,2024,7,32
E7kXoO9Z0NA,Composable Architecture - Microservices and APIs,2024-07-08 11:00:11+00:00,2024,7,48
zOhiZJn-5cY,Concurrency made easy | System Design,2024-07-03 11:01:02+00:00,2024,7,37
tpgoQwMg__M,TCP/IP vs OSI: What’s the Difference?,2024-06-26 10:01:00+00:00,2024,6,37
5999cgzA95A,SOLID principles explained | Java | System Design Interview,2024-06-12 10:00:07+00:00,2024,6,60
d41JuPT_Wls,Optimistic Locking clearly explained | Java | SQL | System Design,2024-06-08 02:11:17+00:00,2024,6,65
S3nq_Iq4eMI,Idempotency and Intelligent Retry | PayPal,2024-06-01 14:38:33+00:00,2024,6,42
GT0En1dGntY,Bloom Filters | Hashtable | System Design,2024-05-26 17:15:00+00:00,2024,5,41
A7lWqZ9_XpI,LLM Crash Course - Chapter 3 | Prompt Engineering Patterns,2024-05-24 11:00:11+00:00,2024,5,58
OtccjevZ5uc,LLM Crash Course - Chapter 2 | Embeddings and Parameters Explained,2024-05-21 03:30:14+00:00,2024,5,66
DZLAJ67OP9s,LLM Crash Course - Chapter 1 | Getting Started,2024-05-15 16:00:17+00:00,2024,5,46
zg7nJrDQZ5s,Foundation Models Explained | Generative AI,2024-05-09 01:15:02+00:00,2024,5,43
2LCyDvx7iIE,Heartbeat | HTTP Keep-Alive | System Design,2024-04-28 15:00:02+00:00,2024,4,43
ExJxPANMreM,Apache Kafka Crash Course - Part 1,2024-04-21 16:00:14+00:00,2024,4,34
G0_e02DdH7I,How Web Sockets work | Deep Dive,2024-04-13 09:00:11+00:00,2024,4,32
iQ9arr3TTMA,How GPUs Work for Video Editing and Deep learning,2024-04-07 01:00:17+00:00,2024,4,49
KOwxqhFUgts,Docker Explained Step by Step | System Design,2024-03-25 15:31:46+00:00,2024,3,45
KBxkdPhKOHc,Zero Trust Security (ZTS) Explained: A Beginner&#39;s Guide for 2024,2024-03-09 15:17:59+00:00,2024,3,68
hWQCiO04CXk,"Payment Gateway, Payment Processor and Payment Security Explained",2024-02-25 13:00:37+00:00,2024,2,65
_acvJC3Smx4,Batch Processing System Design Architecture,2024-02-18 02:00:11+00:00,2024,2,43
mG3xQb_-rV4,Stream Processing System Design Architecture,2024-02-14 14:00:38+00:00,2024,2,44
KmOOoE3XO_o,AWS Glue | ETL vs ELT | Ft Snowflake,2024-01-06 03:30:12+00:00,2024,1,36
fkgQtEAZw4M,Micro-Frontends Explained in 10 Minutes | System Design,2023-11-26 13:00:05+00:00,2023,11,55
M87WMpG4G78,How Credit Card work example #fintech,2023-10-25 16:30:28+00:00,2023,10,38
L2cYptW2ouw,How Credit Card Payments work #visa #fintech,2023-10-24 11:00:16+00:00,2023,10,44
xmxJ4cS-niU,Data Scientist vs Data Engineer #systemdesign #datascience,2023-10-23 14:21:14+00:00,2023,10,58
EXPnuj8BDgE,Asymmetric Encryption #systemdesign,2023-10-21 01:31:44+00:00,2023,10,35
-L1mAFdASIs,Symmetric Encryption #systemdesign,2023-10-21 01:28:01+00:00,2023,10,34
pOcHamIz7Ko,TLS Handshake Explained #systemdesign #ssl,2023-10-19 20:00:21+00:00,2023,10,42
IiQS7zeUTU8,What is Encryption? #systemdesign,2023-10-18 00:00:07+00:00,2023,10,33
YO9LnWD0Rck,Heartbeat of Security: HTTPS and MITM in #SystemDesign&quot;,2023-10-17 16:00:23+00:00,2023,10,60
UpZWf1tH6K0,How CDN works| System Design,2023-10-16 20:00:09+00:00,2023,10,28
Lhk9BJ7XY9k,Rate Limit : Leaky Bucket Algorithm #distributedsystems,2023-09-27 04:15:00+00:00,2023,9,55
0-BBs7q0HzI,Distributed Systems - Java,2023-09-24 04:00:00+00:00,2023,9,26
4ULlJEupV-I,What is SAML? A Comprehensive Guide with Examples,2023-09-22 14:00:02+00:00,2023,9,49
tHk5nbwha64,Observability (Distributed Tracing) in #microservices #systemdesign,2023-08-28 03:59:52+00:00,2023,8,69
iB__rLXGsas,JSON Web Tokens (JWTs) explained with examples | System Design,2023-08-25 13:45:01+00:00,2023,8,62
wwKCURWnjto,Presigned URL | Youtube System Design,2023-08-07 11:00:46+00:00,2023,8,37
tBXK49CB-BU,"Distributed Messaging Queue | Pub Sub, P2P in System Design",2023-07-31 14:00:39+00:00,2023,7,59
YoS5cp0cirM,Instagram System Design | Meta | Facebook,2023-06-18 12:00:32+00:00,2023,6,41
XYvQHjWJJTE,Distributed Tracing in Microservices | System Design,2023-06-04 00:00:12+00:00,2023,6,52
4w8pEyJMpvo,gRPC: The Future of Microservices Communication?,2023-05-27 12:00:08+00:00,2023,5,48
C-CcuV1oMQI,"Serverless Architecture, Microservices and AWS Prime Monolith",2023-05-17 01:00:07+00:00,2023,5,61
WlMTxHcm4Qs,Master Youtube System Design,2023-05-08 15:00:31+00:00,2023,5,28
zEiStSS6_ow,See How Amazon Is Transforming AI!,2023-04-19 00:00:24+00:00,2023,4,34
C1rKHJApZ_E,Github Copilot X and Chat GPT 4 Plugins,2023-03-28 22:30:02+00:00,2023,3,39
bJ9NnLLMQ78,How CDN Works | System Design,2023-02-26 17:38:23+00:00,2023,2,29
q1RUnL4xTds,Scale Cube and Microservices | System Design,2023-02-20 10:00:34+00:00,2023,2,44
BQwKZ6zfyk0,HTTPS Security | SSL | TLS | Network Protocols | System Design,2023-01-21 10:00:12+00:00,2023,1,62
